20000;82570.1187327
40000;140211.781666
60000;8213.97545925
80000;10963.9330978
100000;204818.751717
120000;207740.582484
140000;176386.763541
160000;190531.776062
180000;23264.4406525
200000;216550.06131
220000;213985.797232
240000;230416.700429
260000;233219.336229
280000;225630.186359
300000;223708.641591
320000;240600.935298
340000;233040.687979
360000;43167.6214845
380000;45195.9597334
400000;252859.321778
420000;258063.750961
440000;243669.748803
460000;52955.3859112
480000;84376.0764858
500000;57442.9404162
520000;253388.101075
540000;60543.2814755
560000;61722.4757994
580000;255384.430943
600000;278643.080862
620000;66876.9519891
640000;70093.3055243
660000;70691.0809745
680000;72032.4970325
700000;73869.5067892
720000;76510.0344877
740000;75481.151751
760000;286226.705427
780000;80909.667473
800000;284978.455332
820000;84100.8191342
840000;286534.911226
860000;86659.6940449
880000;287915.561124
900000;89254.3577239
920000;90957.5339285
940000;286985.724762
960000;89932.5196513
980000;95046.8056768
1000000;97850.5810478
1020000;98938.4210275
1040000;101671.209626
1060000;100741.227893
1080000;101649.436716
1100000;101774.020653
1120000;104418.395949
1140000;105792.857581
1160000;106117.603604
1180000;105811.048337
1200000;107832.109425
1220000;64971.4626449
1240000;288470.174923
1260000;111338.541385
1280000;125388.606804
1300000;66309.830542
1320000;314897.090327
1340000;118173.474155
1360000;118573.829326
1380000;118699.109624
1400000;74977.7822468
1420000;95813.8982083
1440000;124545.554809
1460000;79044.9171988
1480000;80165.8820367
1500000;130476.530936
1520000;79389.7229136
1540000;81259.3325025
1560000;92723.4083725
1580000;129776.576426
1600000;84779.5772635
1620000;129398.820089
1640000;130496.199197
1660000;134827.701517
1680000;284524.647369
1700000;27215.3391508
1720000;34418.291085
1740000;291755.798816
1760000;287323.725938
1780000;57067.6778418
1800000;302746.754887
1820000;57772.9736602
1840000;294955.832601
1860000;310333.864651
1880000;307583.656736
1900000;292534.107876
1920000;304791.349111
1940000;67866.4141017
1960000;317100.707425
1980000;26415.3763631
2000000;326492.320416
2020000;52599.4797785
2040000;51977.9344154
2060000;283708.911477
2080000;284099.153563
2100000;54998.7860576
2120000;323137.075679
2140000;280620.139828
2160000;54927.2259003
2180000;51322.3098339
2200000;322216.282846
2220000;25337.2355343
2240000;35160.4729327
2260000;27401.7656398
2280000;310031.325505
2300000;312055.369623
2320000;296656.15106
2340000;307011.293874
2360000;54734.8460324
2380000;51738.0032296
2400000;53148.4318433
2420000;51599.7327546
2440000;35508.9909344
2460000;273943.274851
2480000;58396.0753679
2500000;49411.8222234
2520000;27352.6743876
2540000;28209.2742922
2560000;313181.223275
2580000;53326.1270593
2600000;298593.388209
2620000;51346.9256657
2640000;27803.1546317
2660000;204166.112806
2680000;316036.717749
2700000;356596.73463
