20000;111662.003328
40000;157949.665196
60000;162229.324738
80000;181191.667904
100000;208154.044665
120000;234885.917457
140000;170993.556466
160000;186219.532431
180000;199547.295284
200000;205839.625796
220000;202204.342669
240000;212734.478404
260000;220599.338011
280000;226486.854939
300000;230337.614553
320000;238861.425727
340000;243122.149814
360000;242124.584486
380000;245914.83433
400000;221591.097903
420000;238155.664385
440000;246271.06055
460000;256183.21527
480000;255541.269446
500000;257181.206408
520000;257264.250654
540000;253320.65681
560000;258777.509657
580000;252280.786337
600000;267766.040898
620000;267254.364133
640000;258064.489335
660000;180620.872033
680000;268301.305347
700000;259666.158864
720000;273263.104174
740000;277456.543062
760000;278657.797301
780000;79433.2360921
800000;268348.242821
820000;266414.603762
840000;50405.4559891
860000;265209.765136
880000;267571.928413
900000;259279.991414
920000;256294.879014
940000;273391.402271
960000;77880.7444694
980000;267284.496231
1000000;58168.3834619
1020000;265844.772628
1040000;61341.0370631
1060000;62424.1111316
1080000;62056.435848
1100000;62788.7150044
1120000;68380.3103964
1140000;64866.1454704
1160000;82238.6484539
1180000;278132.376306
1200000;67771.8990793
1220000;67997.0052115
1240000;68941.0845163
1260000;69795.7223431
1280000;295455.813438
1300000;74132.0172666
1320000;72038.0102791
1340000;73072.4482871
1360000;73808.3263907
1380000;122392.647103
1400000;65493.9698296
1420000;77170.9818035
1440000;77579.6989993
1460000;79967.7949773
1480000;77751.9502118
1500000;78898.0777747
1520000;80058.2928721
1540000;80713.2373968
1560000;81357.0365443
1580000;82728.9222895
1600000;84096.6501279
1620000;84509.1392792
1640000;84386.805059
1660000;85536.5883405
1680000;285660.078596
1700000;299864.816601
1720000;298539.328781
1740000;300232.492634
1760000;306413.294696
1780000;294192.143434
1800000;233318.438568
1820000;299295.814548
1840000;297464.069186
1860000;285207.496864
1880000;313662.989633
1900000;283761.567615
1920000;254320.659403
1940000;302523.983176
1960000;304471.877501
1980000;299255.778388
2000000;290150.304812
2020000;278379.959915
2040000;226814.918462
2060000;280249.467534
2080000;292137.956761
2100000;286376.245961
2120000;313938.813893
2140000;309220.814452
2160000;251750.023863
2180000;341242.124277
2200000;291081.604858
2220000;284658.421537
