20000;794187.739645
40000;736448.438957
60000;337089.312683
80000;601536.035854
100000;599989.84354
120000;569322.282078
140000;539956.377011
160000;535799.313373
180000;551076.437956
200000;526757.174254
220000;525500.981669
240000;519552.495484
260000;511905.666422
280000;514384.941692
300000;520223.751938
320000;527831.792553
340000;524107.35638
360000;524458.72224
380000;528252.062558
400000;523419.042605
420000;522732.249258
440000;518351.622224
460000;518258.665995
480000;521065.26561
500000;519659.780084
520000;516260.215696
540000;517327.431263
560000;522865.583861
580000;520362.849198
600000;518081.811631
620000;515997.962175
640000;514428.949096
660000;516824.390198
680000;511994.025805
700000;513597.603455
720000;516718.875842
740000;522495.232364
760000;512848.030568
780000;517293.348355
800000;515775.686425
820000;518605.866365
840000;509710.617659
860000;515530.353193
880000;519240.342199
900000;504556.84892
920000;510776.875946
940000;516792.955884
960000;515334.235412
980000;517379.433741
1000000;510236.563391
1020000;510847.727751
1040000;515954.894359
1060000;515137.923383
1080000;511702.719006
1100000;511855.154625
1120000;512998.175477
1140000;513071.591174
1160000;509398.522706
1180000;513910.438834
1200000;501654.748645
1220000;515896.749086
1240000;636711.361261
1260000;511506.676184
1280000;509773.276283
1300000;513880.680921
1320000;576060.481093
1340000;564435.587246
1360000;510233.710915
1380000;550808.768668
1400000;509034.022864
1420000;510401.900753
1440000;505475.280678
1460000;507847.102265
1480000;632276.275392
1500000;502813.666334
1520000;504478.107221
1540000;500121.709018
1560000;579774.203024
1580000;634485.265356
1600000;529954.99926
1620000;605122.785706
1640000;582089.313553
1660000;501872.839753
1680000;531517.768758
1700000;514510.874693
1720000;630285.014224
1740000;629366.013744
1760000;541995.230543
1780000;492968.978066
1800000;492341.370287
1820000;566083.29848
1840000;504443.93962
1860000;574702.396648
1880000;500842.239416
1900000;528723.012108
1920000;514757.775878
1940000;532533.781205
1960000;465868.716583
1980000;561366.923194
2000000;510255.961071
2020000;526753.080552
2040000;501169.92499
2060000;468521.376104
2080000;491882.574952
2100000;571058.266912
2120000;485267.72522
2140000;542099.384569
2160000;538866.714647
2180000;559497.183417
2200000;521952.558863
2220000;524195.763977
2240000;595165.219677
2260000;513695.516063
2280000;529440.172734
2300000;530104.018958
2320000;736222.08053
2340000;501236.029174
2360000;524123.170481
2380000;513475.418559
2400000;497609.520808
2420000;558288.904519
2440000;557735.713614
2460000;583741.046781
2480000;673860.161633
2500000;597075.198406
2520000;725050.214495
2540000;581653.664193
2560000;738284.021659
2580000;719187.809176
2600000;549786.669608
2620000;544409.529454
2640000;691803.436069
2660000;578956.242467
2680000;532759.913859
2700000;593805.901553
2720000;534192.095755
2740000;742357.687317
2760000;547535.96027
2780000;542325.378759
2800000;745861.228119
2820000;752802.404551
2840000;537143.266332
2860000;529370.874298
2880000;535754.756258
2900000;566863.875102
2920000;606455.443427
2940000;566303.27256
