1;1000000;61001;1;0.800008;0.017969;0.097253;0.323420;0.085358
1;1000000;62001;1;0.802923;0.018078;0.096906;0.324215;0.086057
1;1000000;63001;1;0.805164;0.018030;0.098508;0.325971;0.085611
1;1000000;64001;1;0.804397;0.018025;0.097240;0.326775;0.085736
1;1000000;65001;1;0.807980;0.018317;0.097748;0.328616;0.085752
1;1000000;66001;1;0.808829;0.018047;0.097386;0.329643;0.085997
1;1000000;67001;1;0.812627;0.018021;0.098210;0.331367;0.086093
1;1000000;68001;1;0.813837;0.018025;0.098457;0.332246;0.086293
1;1000000;69001;1;0.815707;0.018025;0.098823;0.333771;0.086138
1;1000000;70001;1;0.816551;0.018036;0.098192;0.334553;0.086251
1;1000000;71001;1;0.819799;0.018033;0.098540;0.336539;0.086465
1;1000000;72001;1;0.820534;0.018024;0.098382;0.337542;0.086496
1;1000000;73001;1;0.824110;0.018032;0.099084;0.339203;0.086836
1;1000000;74001;1;0.825572;0.018027;0.098472;0.341240;0.086729
1;1000000;75001;1;0.827534;0.018077;0.099224;0.341685;0.086826
1;1000000;76001;1;0.828368;0.018039;0.099182;0.342498;0.086944
1;1000000;77001;1;0.830870;0.018047;0.099178;0.344188;0.086990
1;1000000;78001;1;0.833611;0.018033;0.099803;0.345832;0.087185
1;1000000;79001;1;0.835461;0.018021;0.099563;0.346973;0.087314
1;1000000;80001;1;0.838385;0.018086;0.099964;0.349421;0.087355
1;1000000;81001;1;0.838501;0.018048;0.099726;0.349309;0.087506
1;1000000;82001;1;0.841752;0.018029;0.100551;0.351292;0.087585
1;1000000;83001;1;0.842283;0.018336;0.099693;0.352386;0.087660
1;1000000;84001;1;0.846080;0.018006;0.101078;0.354026;0.087830
1;1000000;85001;1;0.847071;0.018029;0.099851;0.355324;0.088172
1;1000000;86001;1;0.849748;0.018041;0.100840;0.356902;0.088147
1;1000000;87001;1;0.850867;0.018020;0.100227;0.358370;0.088026
1;1000000;88001;1;0.854012;0.018029;0.101073;0.359774;0.088157
1;1000000;89001;1;0.854519;0.018353;0.100478;0.361007;0.088277
1;1000000;90001;1;0.858059;0.018326;0.101398;0.362718;0.088364
1;1000000;91001;1;0.858898;0.018034;0.100822;0.363876;0.088693
1;1000000;92001;1;0.860792;0.018066;0.101048;0.365157;0.088635
1;1000000;93001;1;0.864794;0.018028;0.101445;0.367123;0.089116
1;1000000;94001;1;0.865447;0.018016;0.101513;0.368327;0.088785
1;1000000;95001;1;0.869305;0.018041;0.102231;0.370097;0.088959
1;1000000;96001;1;0.868901;0.018021;0.101600;0.371091;0.088984
1;1000000;97001;1;0.872107;0.018370;0.101909;0.372874;0.089099
1;1000000;98001;1;0.874512;0.018029;0.101924;0.374471;0.089670
1;1000000;99001;1;0.925582;0.018148;0.118170;0.375828;0.106427
1;1000000;100001;1;0.877684;0.018340;0.101890;0.377091;0.089366
1;1000000;101001;1;0.881214;0.018069;0.103085;0.378850;0.089521
1;1000000;102001;1;0.882318;0.018012;0.102507;0.379884;0.089777
1;1000000;103001;1;0.884712;0.018050;0.102408;0.381629;0.089839
1;1000000;104001;1;0.887178;0.018012;0.103490;0.383107;0.089849
1;1000000;105001;1;0.889009;0.017990;0.102597;0.384744;0.090058
1;1000000;106001;1;0.892626;0.018033;0.103920;0.386142;0.090278
1;1000000;107001;1;0.893007;0.018332;0.103044;0.387517;0.090108
1;1000000;108001;1;0.896020;0.018314;0.103826;0.389104;0.090299
1;1000000;109001;1;0.897044;0.017999;0.103037;0.390315;0.090390
1;1000000;110001;1;0.899671;0.018005;0.103891;0.392016;0.090560
1;1000000;111001;1;0.900546;0.018002;0.103389;0.393329;0.090762
1;1000000;112001;1;0.903922;0.018032;0.104037;0.395119;0.090742
1;1000000;113001;1;0.905058;0.017988;0.103994;0.396436;0.090784
1;1000000;114001;1;0.908777;0.018317;0.104436;0.398238;0.090913
1;1000000;115001;1;0.909711;0.018024;0.104576;0.399063;0.091044
1;1000000;116001;1;0.912874;0.018171;0.105137;0.400964;0.091057
1;1000000;117001;1;0.913751;0.018318;0.104439;0.402293;0.091188
1;1000000;118001;1;0.917559;0.018025;0.105440;0.404178;0.091293
1;1000000;119001;1;0.917691;0.018005;0.104682;0.404923;0.091778
1;1000000;120001;1;0.921417;0.018021;0.106051;0.406875;0.091595
1;1000000;121001;1;0.921549;0.018040;0.104838;0.408091;0.091596
1;1000000;122001;1;0.925065;0.018015;0.105534;0.410023;0.091612
1;1000000;123001;1;0.925995;0.018023;0.105193;0.410933;0.091805
1;1000000;124001;1;0.929534;0.018022;0.105653;0.413166;0.091943
1;1000000;125001;1;0.930095;0.018313;0.105105;0.414090;0.091919
1;1000000;126001;1;0.934861;0.018055;0.106445;0.416141;0.092189
1;1000000;127001;1;0.934318;0.018031;0.105636;0.417123;0.092234
1;1000000;128001;1;0.937826;0.018040;0.106400;0.418811;0.092364
1;1000000;129001;1;0.938867;0.018014;0.105990;0.420208;0.092539
1;1000000;130001;1;0.941800;0.018083;0.106607;0.421682;0.092545
1;1000000;131001;1;0.942760;0.018033;0.106389;0.422919;0.092687
1;1000000;132001;1;0.945754;0.018046;0.106511;0.424766;0.092765
1;1000000;133001;1;0.946467;0.018340;0.105726;0.425714;0.092887
1;1000000;134001;1;0.951551;0.018022;0.107069;0.427671;0.093118
1;1000000;135001;1;0.951632;0.018023;0.106848;0.428979;0.093025
1;1000000;136001;1;0.958176;0.018032;0.107538;0.431137;0.095393
1;1000000;137001;1;0.956818;0.017872;0.106948;0.432320;0.093707
1;1000000;138001;1;0.958716;0.018363;0.107555;0.433597;0.093639
1;1000000;139001;1;0.959031;0.018037;0.106698;0.434944;0.093406
1;1000000;140001;1;0.962909;0.018043;0.107408;0.436625;0.093633
1;1000000;141001;1;0.964023;0.018044;0.107596;0.437755;0.093698
1;1000000;142001;1;0.967946;0.018038;0.107946;0.439997;0.093988
1;1000000;143001;1;0.969010;0.018029;0.107387;0.440630;0.093952
1;1000000;144001;1;0.971549;0.018036;0.108662;0.442513;0.093980
1;1000000;145001;1;0.971833;0.018015;0.107896;0.443531;0.094123
1;1000000;146001;1;0.974627;0.018330;0.108406;0.445538;0.093807
1;1000000;147001;1;0.976077;0.018015;0.107898;0.446897;0.094281
1;1000000;148001;1;0.979104;0.018006;0.108417;0.448502;0.094295
1;1000000;149001;1;0.980001;0.018018;0.108469;0.449375;0.094474
1;1000000;150001;1;0.983916;0.018042;0.109074;0.451293;0.094473
1;1000000;151001;1;0.984307;0.018035;0.108451;0.452285;0.094631
1;1000000;152001;1;0.982432;0.018351;0.104849;0.454037;0.094735
1;1000000;153001;1;0.985181;0.018336;0.105962;0.455369;0.094874
1;1000000;154001;1;0.990367;0.018009;0.108723;0.456523;0.095028
1;1000000;155001;1;0.994726;0.018038;0.110361;0.458599;0.095053
1;1000000;156001;1;0.992199;0.018030;0.105473;0.459829;0.096313
1;1000000;157001;1;0.998056;0.018023;0.109981;0.461570;0.095173
1;1000000;158001;1;0.998988;0.018043;0.109564;0.462575;0.095155
1;1000000;159001;1;1.001706;0.018019;0.110168;0.464131;0.095475
1;1000000;160001;1;0.998153;0.018353;0.105716;0.465391;0.095533
1;1000000;161001;1;1.004603;0.017722;0.110048;0.467017;0.095253
1;1000000;162001;1;1.002135;0.018347;0.106084;0.468042;0.095799
1;1000000;163001;1;1.010375;0.018052;0.110303;0.470004;0.095884
1;1000000;164001;1;1.007548;0.018316;0.106369;0.472267;0.095937
1;1000000;165001;1;1.014163;0.018026;0.110793;0.472758;0.096086
1;1000000;166001;1;1.014615;0.018026;0.110439;0.473865;0.096168
1;1000000;167001;1;1.017878;0.018018;0.110873;0.475487;0.096401
1;1000000;168001;1;1.014891;0.018016;0.106541;0.476633;0.096529
1;1000000;169001;1;1.025605;0.018012;0.114402;0.478359;0.096503
1;1000000;170001;1;1.022629;0.018047;0.111012;0.479510;0.096563
1;1000000;171001;1;1.026533;0.018022;0.111275;0.481633;0.096322
1;1000000;172001;1;1.022098;0.018329;0.107016;0.482371;0.096678
1;1000000;173001;1;1.030679;0.018020;0.111722;0.485146;0.096514
1;1000000;174001;1;1.030840;0.018048;0.111301;0.485270;0.097103
1;1000000;175001;1;1.029625;0.018030;0.107767;0.486902;0.097177
1;1000000;176001;1;1.030865;0.018472;0.107544;0.488254;0.097194
1;1000000;177001;1;1.037734;0.018030;0.112195;0.489530;0.096830
1;1000000;178001;1;1.034739;0.018311;0.107956;0.490938;0.097412
1;1000000;179001;1;1.041545;0.018021;0.112344;0.492524;0.097009
1;1000000;180001;1;1.042385;0.018020;0.111691;0.493509;0.097243
1;1000000;181001;1;1.045109;0.018029;0.112758;0.494729;0.097233
1;1000000;182001;1;1.046876;0.018021;0.112313;0.496691;0.097858
1;1000000;183001;1;1.046225;0.018568;0.108594;0.498607;0.098015
1;1000000;184001;1;1.046556;0.018016;0.108322;0.499291;0.098079
1;1000000;185001;1;1.052772;0.018023;0.113090;0.500293;0.097663
1;1000000;186001;1;1.053894;0.017358;0.113267;0.501558;0.098089
1;1000000;187001;1;1.057771;0.018023;0.113274;0.502916;0.098355
1;1000000;188001;1;1.058486;0.018022;0.112445;0.504311;0.098417
1;1000000;189001;1;1.059772;0.018029;0.113401;0.505574;0.098061
1;1000000;190001;1;1.057342;0.018002;0.108728;0.506730;0.098646
1;1000000;191001;1;1.060399;0.018323;0.109707;0.508146;0.098813
1;1000000;192001;1;1.065472;0.018019;0.113290;0.509231;0.098427
1;1000000;193001;1;1.067451;0.018018;0.113999;0.511104;0.098461
1;1000000;194001;1;1.064780;0.018000;0.109142;0.511930;0.099046
1;1000000;195001;1;1.072011;0.018017;0.114358;0.513249;0.098894
1;1000000;196001;1;1.072801;0.018010;0.113919;0.514607;0.098971
1;1000000;197001;1;1.071097;0.018331;0.110039;0.515750;0.099330
1;1000000;198001;1;1.071696;0.018009;0.109622;0.516632;0.099467
1;1000000;199001;1;1.078865;0.018028;0.114215;0.518590;0.099090
1;1000000;200001;1;1.075444;0.018022;0.109540;0.519310;0.099698
1;1000000;201001;1;1.078157;0.018042;0.109743;0.520723;0.099835
1;1000000;202001;1;1.083799;0.018011;0.114727;0.521826;0.099415
1;1000000;203001;1;1.085360;0.018067;0.114621;0.523168;0.099582
1;1000000;204001;1;1.082294;0.018352;0.110265;0.524387;0.099668
1;1000000;205001;1;1.090717;0.018008;0.115202;0.525839;0.100000
1;1000000;206001;1;1.090309;0.018020;0.114614;0.526863;0.099857
1;1000000;207001;1;1.090223;0.018038;0.111105;0.528755;0.100287
1;1000000;208001;1;1.090417;0.018065;0.110054;0.529684;0.100519
1;1000000;209001;1;1.097252;0.018021;0.116088;0.530588;0.100191
1;1000000;210001;1;1.093267;0.018008;0.110045;0.531632;0.100742
1;1000000;211001;1;1.095980;0.018048;0.110679;0.533009;0.100787
1;1000000;212001;1;1.097327;0.018314;0.111087;0.534366;0.100475
1;1000000;213001;1;1.098451;0.018335;0.111024;0.534832;0.100584
1;1000000;214001;1;1.106301;0.018027;0.116302;0.536676;0.100758
1;1000000;215001;1;1.101570;0.018305;0.110676;0.537893;0.100736
1;1000000;216001;1;1.113683;0.018146;0.111732;0.546167;0.101622
1;1000000;217001;1;1.110187;0.018033;0.115898;0.540082;0.100945
1;1000000;218001;1;1.108001;0.018008;0.111709;0.541463;0.101014
1;1000000;219001;1;1.108841;0.018315;0.111582;0.542290;0.101244
1;1000000;220001;1;1.117168;0.018015;0.112031;0.543434;0.102028
1;1000000;221001;1;1.140473;0.018012;0.122108;0.554768;0.101530
1;1000000;222001;1;1.114979;0.018055;0.112051;0.545975;0.101874
1;1000000;223001;1;1.116412;0.018019;0.111935;0.547052;0.102004
1;1000000;224001;1;1.117881;0.018020;0.111429;0.548034;0.102135
1;1000000;225001;1;1.119668;0.018029;0.112372;0.549306;0.101625
1;1000000;226001;1;1.120208;0.018045;0.111455;0.550169;0.101852
1;1000000;227001;1;1.123327;0.018007;0.112724;0.551386;0.102454
1;1000000;228001;1;1.127774;0.018012;0.116470;0.551949;0.102035
1;1000000;229001;1;1.131483;0.018019;0.117595;0.553637;0.102158
1;1000000;230001;1;1.126752;0.018030;0.112267;0.554292;0.102654
1;1000000;231001;1;1.134426;0.018020;0.117400;0.555608;0.102546
1;1000000;232001;1;1.130934;0.018035;0.112157;0.556922;0.102740
1;1000000;233001;1;1.133378;0.018032;0.112803;0.557984;0.103072
1;1000000;234001;1;1.137846;0.018045;0.113601;0.559800;0.102636
1;1000000;235001;1;1.135492;0.018022;0.112792;0.559952;0.102829
1;1000000;236001;1;1.138552;0.017907;0.113459;0.561224;0.102988
1;1000000;237001;1;1.138578;0.018012;0.112957;0.562205;0.103450
1;1000000;238001;1;1.141492;0.018013;0.113108;0.563601;0.103130
1;1000000;239001;1;1.140572;0.018335;0.112798;0.563802;0.103163
1;1000000;240001;1;1.147370;0.018021;0.113574;0.565462;0.105913
1;1000000;241001;1;1.144115;0.018318;0.113043;0.565852;0.103430
1;1000000;242001;1;1.146035;0.018034;0.113477;0.567209;0.103461
1;1000000;243001;1;1.152513;0.018023;0.118386;0.567833;0.103498
1;1000000;244001;1;1.150721;0.018007;0.114345;0.569399;0.104009
1;1000000;245001;1;1.150654;0.018547;0.113302;0.569926;0.103865
1;1000000;246001;1;1.154649;0.018388;0.114113;0.571125;0.104289
1;1000000;247001;1;1.153530;0.018035;0.113575;0.571670;0.104274
1;1000000;248001;1;1.161310;0.018031;0.119421;0.572920;0.104129
1;1000000;249001;1;1.156695;0.018125;0.113707;0.573921;0.104256
1;1000000;250001;1;1.159301;0.018008;0.114699;0.575155;0.104168
1;1000000;251001;1;1.160221;0.018056;0.113513;0.575737;0.104393
1;1000000;252001;1;1.161682;0.018027;0.114454;0.577082;0.104531
1;1000000;253001;1;1.161956;0.018016;0.113644;0.577481;0.104603
1;1000000;254001;1;1.165832;0.018032;0.114876;0.579005;0.104719
1;1000000;255001;1;1.165566;0.018311;0.114105;0.579657;0.104755
1;1000000;256001;1;1.168672;0.018023;0.114552;0.580915;0.104931
1;1000000;257001;1;1.169753;0.018023;0.114528;0.582149;0.105252
1;1000000;258001;1;1.171908;0.018108;0.115420;0.582613;0.105201
1;1000000;259001;1;1.171066;0.018010;0.114085;0.583504;0.105196
1;1000000;260001;1;1.173568;0.018004;0.115009;0.584216;0.105338
1;1000000;261001;1;1.174645;0.017993;0.114619;0.585530;0.105326
1;1000000;262001;1;1.177563;0.018009;0.115433;0.586170;0.105685
1;1000000;263001;1;1.177573;0.018298;0.114656;0.586937;0.105840
1;1000000;264001;1;1.179702;0.018124;0.115312;0.587965;0.105811
1;1000000;265001;1;1.179858;0.018025;0.114500;0.588768;0.105918
1;1000000;266001;1;1.183017;0.018297;0.115822;0.589442;0.105957
1;1000000;267001;1;1.182775;0.018021;0.114967;0.590515;0.105956
1;1000000;268001;1;1.185116;0.018032;0.115632;0.591494;0.106147
1;1000000;269001;1;1.185537;0.018019;0.115180;0.592378;0.106299
1;1000000;270001;1;1.188208;0.018024;0.115913;0.593420;0.106320
1;1000000;271001;1;1.188839;0.018033;0.115826;0.593905;0.106441
1;1000000;272001;1;1.191678;0.018021;0.116292;0.595300;0.106554
1;1000000;273001;1;1.192080;0.018005;0.115749;0.596141;0.106651
1;1000000;274001;1;1.190008;0.018322;0.112242;0.596558;0.106841
1;1000000;275001;1;1.193715;0.018013;0.115747;0.597085;0.106900
1;1000000;276001;1;1.196094;0.018003;0.116281;0.598001;0.106938
1;1000000;277001;1;1.196123;0.018015;0.115595;0.598746;0.107107
1;1000000;278001;1;1.195583;0.018358;0.112389;0.600271;0.107497
1;1000000;279001;1;1.199778;0.018040;0.115779;0.600490;0.107496
1;1000000;280001;1;1.201049;0.018013;0.116099;0.601648;0.107471
1;1000000;281001;1;1.203031;0.018036;0.116865;0.602291;0.107497
1;1000000;282001;1;1.202986;0.018014;0.116026;0.602472;0.107568
1;1000000;283001;1;1.205854;0.018021;0.116687;0.604345;0.107608
1;1000000;284001;1;1.205085;0.018030;0.116053;0.604507;0.107324
1;1000000;285001;1;1.208935;0.018027;0.117064;0.605861;0.107961
1;1000000;286001;1;1.208580;0.018026;0.116370;0.606421;0.107630
1;1000000;287001;1;1.210545;0.018002;0.117165;0.607021;0.107744
1;1000000;288001;1;1.207765;0.018307;0.113101;0.607785;0.108415
1;1000000;289001;1;1.214465;0.018018;0.117590;0.608510;0.108343
1;1000000;290001;1;1.209627;0.018403;0.112970;0.608964;0.108397
1;1000000;291001;1;1.216345;0.018072;0.117521;0.610017;0.108203
1;1000000;292001;1;1.211653;0.018319;0.112779;0.610721;0.108607
1;1000000;293001;1;1.219273;0.018006;0.117983;0.611823;0.108414
1;1000000;294001;1;1.213891;0.018316;0.112967;0.611968;0.108856
1;1000000;295001;1;1.223351;0.018022;0.118320;0.614095;0.108635
1;1000000;296001;1;1.218021;0.018322;0.113104;0.614220;0.109014
1;1000000;297001;1;1.223813;0.018006;0.117852;0.614564;0.109025
1;1000000;298001;1;1.223944;0.018024;0.117470;0.614794;0.109167
1;1000000;299001;1;1.225160;0.018068;0.117254;0.615627;0.109093
1;1000000;300001;1;1.221345;0.018350;0.113353;0.616343;0.109471
1;1000000;301001;1;1.227997;0.018074;0.118045;0.616709;0.109531
1;1000000;302001;1;1.228645;0.018026;0.117766;0.617776;0.109203
1;1000000;303001;1;1.230193;0.018007;0.118176;0.618403;0.109281
1;1000000;304001;1;1.231036;0.018013;0.117721;0.618651;0.109892
1;1000000;305001;1;1.229855;0.018012;0.114367;0.620319;0.110246
1;1000000;306001;1;1.233024;0.018009;0.118126;0.619994;0.109964
1;1000000;307001;1;1.236678;0.018040;0.118741;0.621456;0.109822
1;1000000;308001;1;1.232356;0.018007;0.113590;0.621915;0.110480
1;1000000;309001;1;1.234482;0.018316;0.114814;0.622913;0.110358
1;1000000;310001;1;1.238821;0.018057;0.118380;0.622607;0.110388
1;1000000;311001;1;1.241839;0.018028;0.119248;0.624216;0.110618
1;1000000;312001;1;1.240790;0.018020;0.118508;0.624247;0.110832
1;1000000;313001;1;1.238705;0.018311;0.114830;0.625634;0.110699
1;1000000;314001;1;1.242657;0.018002;0.118291;0.625989;0.110418
1;1000000;315001;1;1.240237;0.018333;0.115223;0.626279;0.111054
1;1000000;316001;1;1.245704;0.018023;0.119440;0.626793;0.110663
1;1000000;317001;1;1.242644;0.018293;0.115011;0.628021;0.111145
1;1000000;318001;1;1.242960;0.018010;0.114156;0.628233;0.111294
1;1000000;319001;1;1.250846;0.018011;0.119717;0.629573;0.111062
1;1000000;320001;1;1.245694;0.018329;0.114702;0.629491;0.111377
1;1000000;321001;1;1.249919;0.018047;0.118929;0.630161;0.111127
1;1000000;322001;1;1.252395;0.018008;0.119772;0.630126;0.111225
1;1000000;323001;1;1.254368;0.018153;0.119066;0.631185;0.111665
1;1000000;324001;1;1.255309;0.018041;0.119780;0.631726;0.111898
1;1000000;325001;1;1.255027;0.018083;0.119122;0.632164;0.111604
1;1000000;326001;1;1.257638;0.018023;0.119891;0.633068;0.111720
1;1000000;327001;1;1.256557;0.018031;0.119775;0.632715;0.111910
1;1000000;328001;1;1.260562;0.018022;0.120664;0.634443;0.111874
1;1000000;329001;1;1.260162;0.018012;0.119960;0.634702;0.111808
1;1000000;330001;1;1.262092;0.017998;0.120320;0.635443;0.112000
1;1000000;331001;1;1.257291;0.018881;0.115177;0.635301;0.112595
1;1000000;332001;1;1.259340;0.018018;0.115551;0.636565;0.112774
1;1000000;333001;1;1.263113;0.018071;0.120092;0.636136;0.112500
1;1000000;334001;1;1.265571;0.018020;0.120692;0.637205;0.112607
1;1000000;335001;1;1.261168;0.017997;0.115329;0.637816;0.113050
1;1000000;336001;1;1.262362;0.018304;0.116177;0.638244;0.112652
1;1000000;337001;1;1.268140;0.018035;0.119874;0.639178;0.112807
1;1000000;338001;1;1.265769;0.018029;0.116292;0.639554;0.113293
1;1000000;339001;1;1.265671;0.018023;0.115365;0.640048;0.113674
1;1000000;340001;1;1.267621;0.018032;0.116069;0.640653;0.113583
1;1000000;341001;1;1.272488;0.017880;0.120231;0.641099;0.113257
1;1000000;342001;1;1.269489;0.018011;0.116144;0.641818;0.113737
1;1000000;343001;1;1.269666;0.018087;0.115809;0.641527;0.114146
1;1000000;344001;1;1.271808;0.018325;0.116797;0.642775;0.113452
1;1000000;345001;1;1.270926;0.018320;0.116208;0.642986;0.113584
1;1000000;346001;1;1.272665;0.018016;0.116407;0.643232;0.114135
1;1000000;347001;1;1.272620;0.017992;0.115909;0.643769;0.113795
1;1000000;348001;1;1.281146;0.018110;0.122016;0.644547;0.114217
1;1000000;349001;1;1.274728;0.018026;0.115715;0.644552;0.114583
1;1000000;350001;1;1.281066;0.018177;0.121066;0.644818;0.114171
1;1000000;351001;1;1.277894;0.018313;0.117008;0.645937;0.114243
1;1000000;352001;1;1.283034;0.018012;0.121412;0.646088;0.114357
1;1000000;353001;1;1.280852;0.018032;0.117136;0.647026;0.114997
1;1000000;354001;1;1.279925;0.018053;0.116464;0.647052;0.115000
1;1000000;355001;1;1.281996;0.018010;0.117076;0.647907;0.114616
1;1000000;356001;1;1.286629;0.018038;0.121419;0.647930;0.114763
1;1000000;357001;1;1.282435;0.018401;0.116706;0.648289;0.114762
1;1000000;358001;1;1.285545;0.018315;0.117537;0.649055;0.115279
1;1000000;359001;1;1.284821;0.018303;0.116780;0.649565;0.114997
1;1000000;360001;1;1.286801;0.018026;0.117410;0.649935;0.115102
1;1000000;361001;1;1.287244;0.018312;0.117848;0.650044;0.115310
1;1000000;362001;1;1.289124;0.018013;0.117918;0.650791;0.115821
1;1000000;363001;1;1.292648;0.018036;0.122139;0.650137;0.115416
1;1000000;364001;1;1.290740;0.017976;0.117503;0.651464;0.115675
1;1000000;365001;1;1.291093;0.018011;0.116916;0.652157;0.116154
1;1000000;366001;1;1.292057;0.018008;0.117602;0.652178;0.115802
1;1000000;367001;1;1.297696;0.017996;0.122229;0.652658;0.116072
1;1000000;368001;1;1.294881;0.018002;0.118080;0.653424;0.115959
1;1000000;369001;1;1.293586;0.018015;0.117119;0.653256;0.116538
1;1000000;370001;1;1.295814;0.018054;0.118200;0.653366;0.116638
1;1000000;371001;1;1.295785;0.018049;0.117330;0.654302;0.116411
1;1000000;372001;1;1.297797;0.018314;0.118322;0.654482;0.116535
1;1000000;373001;1;1.297328;0.018071;0.117679;0.654828;0.116526
1;1000000;374001;1;1.299399;0.018026;0.118020;0.655877;0.116783
1;1000000;375001;1;1.299666;0.018029;0.117461;0.655521;0.117213
1;1000000;376001;1;1.301209;0.018036;0.118204;0.656181;0.117139
1;1000000;377001;1;1.300744;0.018315;0.117743;0.656175;0.116935
1;1000000;378001;1;1.306866;0.018010;0.120943;0.657049;0.117259
1;1000000;379001;1;1.303963;0.018408;0.118274;0.657618;0.117273
1;1000000;380001;1;1.304342;0.017885;0.118364;0.657670;0.117251
1;1000000;381001;1;1.304707;0.018318;0.118470;0.657499;0.117447
1;1000000;382001;1;1.305924;0.018142;0.118281;0.658330;0.117436
1;1000000;383001;1;1.305817;0.018014;0.118001;0.658156;0.117488
1;1000000;384001;1;1.308776;0.018002;0.119357;0.659352;0.117660
1;1000000;385001;1;1.308803;0.018022;0.118290;0.660336;0.117745
1;1000000;386001;1;1.310753;0.018018;0.118845;0.659942;0.118460
1;1000000;387001;1;1.309812;0.018130;0.118479;0.660110;0.117888
