10000000;1;0.128497
10000000;2;0.065184
10000000;3;0.043127
10000000;4;0.033973
50000000;1;0.633389
50000000;2;0.317370
50000000;3;0.215216
50000000;4;0.162389
100000000;1;1.259578
100000000;2;0.632044
100000000;3;0.424929
100000000;4;0.322590
