10000000;1;0.126054
10000000;2;0.063263
10000000;3;0.042111
10000000;4;0.032457
50000000;1;0.620888
50000000;2;0.311472
50000000;3;0.211003
50000000;4;0.164492
100000000;1;1.240582
100000000;2;0.624831
100000000;3;0.417538
100000000;4;0.315258
