10000000;1;0.231542
10000000;2;0.489812
10000000;3;0.415146
10000000;4;0.451366
50000000;1;1.149019
50000000;2;2.107424
50000000;3;2.065573
50000000;4;2.116138
100000000;1;2.381972
100000000;2;4.180225
100000000;3;4.134838
100000000;4;4.050301
